"species","Spearman_Correlation","P_value"
"Geobacillus_kaustophilus",-0.695665718470591,0.00192858532244066
"Streptomyces_pactum",-0.695488562322909,0.00193590135172535
"Sphingomonas_morindae",-0.69516302691306,0.00194940431349488
"Pseudomonas_oryziphila",-0.69516302691306,0.00194940431349488
"Streptomyces_sp._HUAS_YS2",-0.694566513700436,0.00197434753153414
"Anoxybacillus_gonensis",-0.69454578142319,0.00197521913225536
"Maliibacterium_massiliense",-0.694412266725599,0.00198083974841372
"Brevundimonas_pondensis",-0.694372468621626,0.0019825176765624
"Chelatococcus_daeguensis",-0.694254077584625,0.00198751604865728
"Melaminivora_suipulveris",-0.694144550604042,0.00199214937795943
"Leptolyngbya_sp._BL0902",-0.694077903332637,0.00199497309160509
"Pseudomonas_argentinensis",-0.693164897479898,0.00203398666742555
"Roseomonas_mucosa",-0.692036145840173,0.0020830809390091
"Acidocella_sp._MX-AZ03",-0.691875723390923,0.00209013648041662
"Azospirillum_oryzae",-0.691523569785048,0.00210569319051924
"Mesobacillus_jeotgali",-0.691462260171766,0.00210841126272593
"Stenotrophomonas_sp._364",-0.6914093426683,0.00211075959200326
"Roseateles_amylovorans",-0.69118311242318,0.00212082321057926
"Gloeobacter_morelensis",-0.690886167247242,0.00213409209263671
"Corynebacterium_occultum",-0.690844268073444,0.00213596979978203
"Paenibacillus_elgii",-0.69062791122623,0.00214568734444785
"Brevibacillus_marinus",-0.690571984808767,0.0021482051246511
"Serratia_marcescens",-0.689616040707069,0.00219161658244619
"Pseudomonas_tohonis",-0.689553206856021,0.00219449495569048
"Sphingomonas_insulae",-0.689485737026835,0.00219758914310872
"Xanthomonas_albilineans",-0.689262091335015,0.00220787114367071
"Streptomyces_glaucescens",-0.689119082810887,0.00221446649738168
"Rahnella_bonaserana",-0.68839639988154,0.00224804266224867
"Nocardia_mangyaensis",-0.688343071101854,0.00225053674670545
"Thauera_aminoaromatica",-0.687887568784734,0.00227193208693515
"Thermobifida_fusca",-0.687434458323619,0.00229337984388116
"Deinococcus_aetherius",-0.687077547214338,0.00231039038469101
"Micromonospora_sp._HM134",-0.686815939123702,0.00232292415158346
"Rhodoferax_antarcticus",-0.686479615556497,0.00233911919750936
"Xanthomonas_oryzae",-0.686393794367087,0.00234326650815812
"Ruficoccus_sp._ZRK36",-0.686106123927723,0.00235721205902142
"Haliangium_ochraceum",-0.686012615964403,0.00236175967664409
"Geobacillus_thermoleovorans",-0.685712212513452,0.00237641789704222
"Deinococcus_deserti",-0.685698371196489,0.0023770950735305
"Streptomyces_sp._WAC_06738",-0.685450369817293,0.00238925511892883
"Parageobacillus_caldoxylosilyticus",-0.685346870543212,0.00239434492575258
"Halomicrobium_urmianum",-0.685343644227963,0.00239450372928479
"Cupriavidus_gilardii",-0.684977488057191,0.00241258243471827
"Azospirillum_sp._TSA2s",-0.684824983727165,0.00242014505880664
"Pseudomonas_furukawaii",-0.684243672547246,0.00244914990618378
"Paracoccus_pantotrophus",-0.684224042342281,0.00245013430102285
"Thermus_sp._PS18",-0.684112322372045,0.00245574287354098
"Deinococcus_wulumuqiensis",-0.684057411507213,0.00245850335415027
"Geobacillus_sp._C56-T3",-0.683622437297794,0.00248046009648343
"Acinetobacter_schindleri",-0.68358554054163,0.00248232992647216
"Diaphorobacter_ruginosibacter",-0.683172537652291,0.00250333851034337
"Bosea_sp._ANAM02",-0.68313120102067,0.00250544918754203
"Anthocerotibacter_panamensis",-0.683072691583745,0.00250843920467082
"Spiroplasma_syrphidicola",-0.682685500050067,0.00252829945962073
"Modestobacter_sp._L9-4",-0.682431103343224,0.002541418018687
"Thermodesulfomicrobium_sp._WS",-0.682376229122585,0.00254425501075722
"Curtobacterium_sp._MR_MD2014",-0.682307684003188,0.00254780241924366
"Arsenophonus_nasoniae",-0.682268479854539,0.00254983316241487
"Rubrivivax_gelatinosus",-0.68223081341461,0.00255178549828939
"Variovorax_paradoxus",-0.681924392870196,0.00256771336109443
"Granulicella_sp._5B5",-0.681282070665957,0.00260136501897681
"Haladaptatus_salinisoli",-0.680797413747535,0.00262699407922355
"Porphyrobacter_sp._LM_6",-0.680795539038992,0.00262709361398469
"Rhodospirillum_centenum",-0.680707856156144,0.00263175244159312
"Arthrobacter_citreus",-0.680491667124405,0.00264326796231899
"Mycoplasmopsis_synoviae",-0.680353475609261,0.00265065038931393
"Pseudomonas_sp._LBUM920",-0.680259756731772,0.00265566658074861
"Pseudomonas_sp._15A4",-0.679884718629257,0.00267581764286074
"Capillimicrobium_parvum",-0.679884718629257,0.00267581764286076
"Nocardioides_sp._Arc9.136",-0.67981041627197,0.00267982473031436
"Methylobacterium_durans",-0.679670606834439,0.00268737785506609
"Streptomyces_sp._DSM_40868",-0.678935769951263,0.00272736313330672
"Hyphomicrobium_sp._DMF-1",-0.678721854850418,0.00273909383093006
"Azospirillum_thermophilum",-0.678646035897058,0.00274326146371972
"Pseudonocardia_sp._HH130630-07",-0.678324201273177,0.00276100975957902
"Mycolicibacterium_monacense",-0.677834018203887,0.00278822187512981
"Cohnella_cholangitidis",-0.677078619893096,0.00283058512657886
"Actibacterium_sp._EMB200-NS6",-0.676871277671818,0.0028423043477005
"Sediminicoccus_rosea",-0.676528886743468,0.0028617432538604
"Aeromonas_schubertii",-0.676361795031164,0.00287126899241776
"Stenotrophomonas_sp._610A2",-0.675998395246146,0.00289207531615238
"Sulfuricystis_thermophila",-0.67583949723921,0.00290121149447316
"Roseomonas_marmotae",-0.675830899592709,0.00290170650443283
"Hyphobacterium_sp._CCMP332",-0.675469782334978,0.00292256010180468
"Rubrobacter_indicoceani",-0.675357959881756,0.00292904226937725
"Brevundimonas_sp._AJA228-03",-0.675102257021382,0.00294390898717206
"Caulobacter_vibrioides",-0.674607883506063,0.00297282652184005
"Geomonas_oryzisoli",-0.674343059645091,0.00298841186789543
"Salinicola_sp._JS01",-0.67393094324302,0.00301279798029871
"Chitinimonas_koreensis",-0.672281223031138,0.00311204549403264
"Streptomyces_sp._AM_4-1-1",-0.672186956990972,0.00311779596787435
"Acidithiobacillus_ferridurans",-0.671809075279814,0.00314093465073899
"Parageobacillus_sp._KH3-4",-0.671623364405421,0.00315235733359309
"Deinococcus_radiopugnans",-0.671320856765023,0.00317103632421812
"Thiohalobacter_sp._IOR34",-0.671320856765023,0.00317103632421812
"Luteibacter_aegosomatis",-0.670160164332634,0.00324354367133781
"Agrobacterium_tumefaciens",-0.669141526645114,0.00330828306643581
"Leptotrichia_trevisanii",-0.669117647058824,0.00423998864541679
"Thermophilibacter_immobilis",-0.669022604287211,0.00331590918079278
"Pseudonocardia_abyssalis",-0.66891457777486,0.00332284896645376
"Marinobacter_sp._CA1",-0.668563874807967,0.00334546012421401
"Thiomicrospira_sp._R3",-0.668537815278625,0.00334714526310601
"Bradyrhizobium_paxllaeri",-0.66806119017778,0.00337808818942423
"Acidovorax_sp._RAC01",-0.668037027117541,0.00337966304991235
"Sphingobium_yanoikuyae",-0.667895546357818,0.00338889623757245
"Iamia_majanohamensis",-0.66760769907444,0.00340774477936716
"Xanthomonas_euroxanthea",-0.667343432236865,0.00342512420647529
"Azotobacter_chroococcum",-0.667103679519223,0.00344095374327511
"Burkholderia_sp._PAMC_28687",-0.666672502308726,0.00346957160083319
"Robbsia_andropogonis",-0.6666550834829,0.00347073176606745
"Streptomyces_finlayi",-0.666628724714029,0.00347248796772343
"Rhodocaloribacter_litoris",-0.666279577489943,0.00349581877093628
"Streptomyces_sp._Z423-1",-0.666272064912989,0.00349632217462406
"Arthrobacter_sp._QXT-31",-0.666124793321286,0.00350620247082691
"Bradyrhizobium_betae",-0.66578624619638,0.00352900128977938
"Lysobacter_gummosus",-0.665349402651641,0.00355859754595317
"Tepidiforma_bonchosmolovskayae",-0.665318506349675,0.00356069838952231
"Dactylosporangium_fulvum",-0.665313414326091,0.003561044726524
"Thermomonas_sp._HDW16",-0.665276780464382,0.00356353720714991
"Parvibaculum_lavamentivorans",-0.66473708920402,0.00360042105556216
"Natrarchaeobaculum_sulfurireducens",-0.664606410345453,0.0036093984448942
"Pantoea_stewartii",-0.664365110971469,0.00362602303444537
"Actinomadura_graeca",-0.664286275674497,0.003631467938484
"Hydrogenophilus_thermoluteolus",-0.664215753768597,0.00363634428820757
"Synechococcus_sp._CCFWC_502",-0.664211164155072,0.00363666182857701
"Gemmata_sp._SH-PL17",-0.664048559926231,0.0036479264252672
"Hypericibacter_terrae",-0.663553262593444,0.00368241345939105
"Acidothermus_cellulolyticus",-0.66325286164669,0.00370345871200361
"Candidatus_Promineifilum_breve",-0.663124472072031,0.00371248306309019
"Mesorhizobium_sp._AR07",-0.662827390896415,0.00373343300986704
"Wenzhouxiangella_sp._AB-CW3",-0.662496728486463,0.00375686383595467
"Synechococcus_sp._Minos11",-0.662447976826138,0.0037603284654379
"Agromyces_badenianii",-0.662412647981968,0.00376284079730567
"Lysobacter_soli",-0.662183433184833,0.00377917401228279
"Sphingomonas_sp._CV7422",-0.661962486429479,0.00379497249035536
"Roseovarius_faecimaris",-0.661948329365004,0.00379598659513941
"Blastochloris_viridis",-0.661524387925551,0.00382645660503572
"Mesorhizobium_sp._AR02",-0.660883168711142,0.00387291991587599
"Pseudomonas_sp._BSw22131",-0.66086028384259,0.00387458659424727
"Humibacter_ginsenosidimutans",-0.660607870659993,0.00389300818817464
"Saccharomonospora_azurea",-0.660565803218413,0.00389608524599843
"Saccharomonospora_marina",-0.660181534461562,0.00392428433401633
"Agromyces_intestinalis",-0.660030057218094,0.00393544569514431
"Sphingomonas_ginsengisoli_An_et_al._2013",-0.659668665931349,0.00396217826114577
"Pseudomonas_sp._MM211",-0.659411556596665,0.00398128646767785
"Leptotrichia_sp._HMT-225",-0.659313725490196,0.00501821171305013
"Sphingomonas_paucimobilis",-0.659306944840429,0.00398908250557285
"Roseateles_sp._DAIF2",-0.659277416737629,0.00399128528300092
"Mesorhizobium_sp._PAMC28654",-0.6590071189447,0.00401149520156015
"Geobacter_sp._DSM_9736",-0.658807845868412,0.0040264477377429
"Pseudomonas_sp._FP2335",-0.658690568639917,0.00403526878404845
"Acuticoccus_sp._I52.16.1",-0.658075463314244,0.00408179110322218
"Corynebacterium_comes",-0.65777957566683,0.00410432435080897
"Capsulimonas_corticalis",-0.657640736576408,0.00411493230356896
"Geothrix_sp._21YS21S-4",-0.657137705288449,0.00415355250327946
"Fuscovulum_blasticum",-0.656506208327887,0.00420245093568561
"Gemmatimonas_groenlandica",-0.656128154634829,0.00423194708576059
"Thermomonas_paludicola",-0.655981617054482,0.00424342510701385
"Kutzneria_albida",-0.655961864967468,0.00424497417874119
"Methylobacterium_indicum",-0.655959904677457,0.00424512794088854
"Nitrobacter_hamburgensis",-0.655716593425641,0.00426424796733478
"Xanthomonas_cassavae",-0.655610068107186,0.00427264092702833
"Rhizobium_rhizogenes",-0.65512188041161,0.00431127579923164
"Mycobacterium_paraintracellulare",-0.65496278088445,0.00432392778426943
"Streptomyces_longhuiensis",-0.654752123917039,0.00434072598752778
"Streptomyces_murinus",-0.654726142931381,0.00434280141814586
"Bradyrhizobium_erythrophlei",-0.654298195307699,0.00437710280126051
"Stenotrophomonas_sp._PAMC25021",-0.654078197144663,0.00439482153700034
"Seodaemunguvirus_YMC16-01N133",-0.654078197144663,0.00439482153700034
"Sulfuritalea_hydrogenivorans",-0.653874920919759,0.00441124505355823
"Deinococcus_proteolyticus",-0.653472631940597,0.00444389408531227
"Xanthomonas_arboricola",-0.653076550478806,0.00447623014163962
"Streptomyces_sp._SAT1",-0.653048349958199,0.00447853967161024
"Agrobacterium_salinitolerans",-0.652791209833867,0.00449964312323867
"Pseudothauera_hydrothermalis",-0.652763484807066,0.0045019233097708
"Tepidiforma_flava",-0.651805881102816,0.00458125520440669
"Ponticoccus_alexandrii",-0.65179976571786,0.00458176543794809
"Nitrospira_moscoviensis",-0.651639531477109,0.00459515087924638
"Marinicauda_algicola",-0.651162793448618,0.00463516318904984
"Brevibacillus_parabrevis",-0.651124062761264,0.00463842616671457
"Jeongeupia_sp._HS-3",-0.65110228454063,0.00464026175115107
"uncultured_Erythrobacter_sp.",-0.650668676577066,0.0046769310124482
"Rhodococcus_sp._LW-XY12",-0.650393249555115,0.00470034471042324
"Pseudoalteromonas_lipolytica",-0.650393249555115,0.00470034471042324
"Caulobacter_mirabilis",-0.650373431568507,0.00470203306045137
"Oricola_thermophila",-0.650349109474576,0.00470410579824079
"Archangium_violaceum",-0.650230887484851,0.00471419124572889
"Geobacillus_sp._47C-IIb",-0.649299189635916,0.00479428722454328
"Hyphomicrobium_sp._MC1",-0.64929401163509,0.00479473541923073
"Allorhizobium_pseudoryzae",-0.648945350695181,0.00482499264599895
"Candidatus_Hoaglandella_endobia",-0.648541241785685,0.00486025460939356
"Deinococcus_irradiatisoli",-0.648470902873329,0.00486641350583671
"Paenacidovorax_monticola",-0.648126577781286,0.00489665378662911
"Maioricimonas_rarisocia",-0.647836927603092,0.00492220967938072
"Enhydrobacter_sp.",-0.647691447434969,0.00493508601642707
"Stenotrophomonas_sp._SAU14A_NAIMI4_5",-0.647689183769791,0.00493528658647642
"Aurantimonas_sp._HBX-1",-0.647653790209751,0.00493842345810631
"Pseudomonas_parafulva",-0.647617089596038,0.00494167787260782
"Saccharothrix_espanaensis",-0.647605452728058,0.00494271012964494
"Geomonas_nitrogeniifigens",-0.646761666763555,0.00501802441513096
"Rahnella_aquatilis",-0.646609418516952,0.00503171190076366
"Mesorhizobium_sp._B1-1-8",-0.646222111792538,0.00506666767267855
"Sphingomonas_sp._Y38-1Y",-0.645968743576198,0.00508964094072201
"Azorhizobium_caulinodans",-0.645345798878816,0.00514648202061308
"Egibacter_rhizosphaerae",-0.64518760860573,0.00516099749850644
"Pseudoduganella_flava",-0.645126332791662,0.00516662901569419
"Phaeobacter_inhibens",-0.645114246355905,0.00516774039784663
"Thermosynechococcus_sp.",-0.644530401366213,0.00522165687686905
"Rhodanobacter_thiooxydans",-0.644388149779556,0.00523486195728522
"Aureimonas_mangrovi",-0.644079709537335,0.00526358675248428
"Asaia_bogorensis",-0.643678055580267,0.00530118298344248
"Rhodanobacter_glycinis",-0.643626126509155,0.00530605950409644
"Paenibacillus_konkukensis",-0.642960879689004,0.00536885186570356
"Mesorhizobium_sp._M6A.T.Cr.TU.016.01.1.1",-0.642881986017451,0.00537633819160122
"Bradyrhizobium_sp._62B",-0.642719406346282,0.00539179214962953
"Microvirga_lotononidis",-0.64267451222774,0.00539606585238183
"Bradyrhizobium_zhanjiangense",-0.642452711463786,0.00541722032471398
"Stenotrophomonas_sp._SAU14A_NAIMI4_8",-0.64230238636937,0.00543159572237886
"Halomonas_beimenensis",-0.642262944853045,0.00543537255471873
"Immundisolibacter_cernigliae",-0.641879898362278,0.00547216252052497
"Pseudosulfitobacter_pseudonitzschiae",-0.641835372539934,0.00547645202866152
"Polycladomyces_abyssicola",-0.641690206013729,0.00549045584778858
"Labrys_sp._KNU-23",-0.641429018986988,0.00551572455049848
"Polyangium_aurulentum",-0.64129146959375,0.00552906949350558
"Candidatus_Methylopumilus_universalis",-0.641264550839929,0.00553168417453415
"Altererythrobacter_sp._TH136",-0.640806900839009,0.00557628953176596
"Comamonas_sp._C11",-0.640351585125379,0.00562095463661718
"Streptomyces_sp._CA-210063",-0.640187067828277,0.00563716402185186
"Gallionella_capsiferriformans",-0.640104293582174,0.0056453337475272
"Caulobacter_sp._FWC26",-0.639958849274773,0.00565971204952884
"Erythrobacter_sp._HL-111",-0.639863371111239,0.00566916684327497
"Paenibacillus_mucilaginosus",-0.639720183616118,0.0056833699402702
"Streptomyces_sp._S063",-0.639348324651533,0.0057203894467951
"Arthrobacter_dokdonellae",-0.638906807338529,0.00576459563226955
"Desulfococcus_multivorans",-0.638827154445697,0.00577259996675946
"Allosphingosinicella_indica",-0.638817842028632,0.00577353635758017
"Pseudomonas_berkeleyensis",-0.637965996542996,0.00585971090453777
"Amycolatopsis_sp._DSM_110486",-0.637728303368869,0.00588394037586516
"Rhodoferax_sp._BAB1",-0.637523425559073,0.00590488946007965
"Venatoribacter_cucullus",-0.637421680926211,0.00591531530616316
"Allokutzneria_albata",-0.637017625859057,0.0059568655251417
"Mesorhizobium_sp._DCY119",-0.636596178491813,0.00600045426442041
"Brevundimonas_sp._Bb-A",-0.636535698981944,0.00600673044506442
"Pandoravirus_macleodensis",-0.636535698981944,0.00600673044506442
"Cupriavidus_metallidurans",-0.636447046023982,0.00601593983608221
"Streptomyces_cinnabarinus",-0.636295408084532,0.00603171853552418
"Pseudomonas_trivialis",-0.6362883246224,0.00603245641930086
"Skermanella_sp._TT6",-0.636165031548956,0.00604531149240838
"Sulfidibacter_corallicola",-0.636148431540088,0.00604704396437018
"Pseudomonas_oleovorans",-0.635584076122569,0.00610618146854657
"Sphingopyxis_fribergensis",-0.635511730443481,0.00611379593688521
"Frateuria_edaphi",-0.635356728663475,0.00613013577895009
"Streptomyces_sp._71268",-0.635335678262506,0.00613235755898359
"Gelria_sp._Kuro-4",-0.635329316922241,0.00613302909877778
"Paracoccus_stylophorae",-0.635324304050658,0.00613355832811756
"Paraconexibacter_antarcticus",-0.635302665761905,0.00613584319232529
"Agromyces_archimandritae",-0.635296256433428,0.00613652010766255
"Rubrobacter_tropicus",-0.635004505764132,0.00616739676228076
"Paracoccus_fistulariae",-0.634900193634351,0.00617846664181308
"Thermomonospora_amylolytica",-0.634879553716462,0.00618065889764102
"Chloracidobacterium_thermophilum",-0.634639909273637,0.00620615842269905
"Janthinobacterium_sp._1_2014MBL_MicDiv",-0.634433314565551,0.00622820912984236
"Pyxidicoccus_parkwaysis",-0.634213948423078,0.00625169192098197
"Anaeromyxobacter_dehalogenans",-0.634025072345033,0.00627196780336775
"Sideroxydans_sp._CL21",-0.633969468489232,0.00627794695312038
"Bradyrhizobium_sp._WD16",-0.633602130067133,0.0063175625691873
"Desulfuromonas_sp._AOP6",-0.633598086029793,0.00631799981436422
